03025500|Peixes frescos ou refrigerados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03025600|Peixes frescos ou refrigerados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03025900|Peixes frescos ou refrigerados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03027100|Peixes frescos ou refrigerados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03027210|Peixes frescos ou refrigerados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03027290|Peixes frescos ou refrigerados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03027300|Peixes frescos ou refrigerados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03027400|Peixes frescos ou refrigerados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03027900|Peixes frescos ou refrigerados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03028100|Peixes frescos ou refrigerados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03028200|Peixes frescos ou refrigerados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03028310|Peixes frescos ou refrigerados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03028320|Peixes frescos ou refrigerados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03028400|Peixes frescos ou refrigerados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03028500|Peixes frescos ou refrigerados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03028911|Peixes frescos ou refrigerados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03028912|Peixes frescos ou refrigerados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03028921|Peixes frescos ou refrigerados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03028922|Peixes frescos ou refrigerados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03028923|Peixes frescos ou refrigerados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03028924|Peixes frescos ou refrigerados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03028931|Peixes frescos ou refrigerados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03028932|Peixes frescos ou refrigerados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03028933|Peixes frescos ou refrigerados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03028934|Peixes frescos ou refrigerados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03028935|Peixes frescos ou refrigerados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03028936|Peixes frescos ou refrigerados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03028937|Peixes frescos ou refrigerados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03028938|Peixes frescos ou refrigerados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03028941|Peixes frescos ou refrigerados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
03028942|Peixes frescos ou refrigerados, exceto os filés de peixes e outra carne de peixes da posição 03.04.|0|20.11|25.81
