0290|RODAPE ANGELIM 10X2|UN||98.000|20.00|5.00|9.90|2||500|0.00|0.00|0.00|0.00|9.90|4407.99.90|5.405|0.0000
0210|VIGA MASSARANDUBA 28X6 CM|M3||72.500|20.00|2000.00|3450.00|4||500|4500.00|4235.00|5390.00|5775.00|6160.00|4407.99.90|5.405|-27.4522
0211|VIGA MASSARANDUBA 19X6 CM|M3||67.500|20.00|2000.00|3350.00|4||500|4500.00|4510.00|5740.00|6150.00|3200.00|4407.99.90|5.405|-46.6596
0212|VIGA MASSARANDUBA 13X6 CM|M3||72.500|20.00|2000.00|3450.00|4||500|4500.00|4620.00|5880.00|6300.00|3200.00|4407.99.90|5.405|-73.7774
0213|VIGA MASSARANDUBA 10X6 CM|M3||75.000|20.00|2000.00|3500.00|4||500|4900.00|4730.00|6020.00|6450.00|6880.00|4407.99.90|5.405|-32.2041
0214|PERNA MASSARANDUBA 6X6 CM|M3||75.000|20.00|2000.00|3500.00|4||500|4500.00|4235.00|4658.50|5390.00|3200.00|4407.99.90|5.405|-64.8339
0215|CAIBRO MASSARANDUBA 6X3,5 CM|M3||94.000|20.00|2000.00|3880.00|4||500|4500.00|4235.00|5390.00|5775.00|6160.00|4407.99.90|5.405|-108.8014
0216|RIPA MASSARANDUBA 5X2 CM|M3||75.000|20.00|2000.00|3500.00|4||500|5005.00|4235.00|5390.00|5775.00|6160.00|4407.99.90|5.405|-28.5292
0217|RIPA MASSARANDUBA 4X1,5 CM|M3||60.000|20.00|2000.00|3200.00|4||500|5005.00|0.00|0.00|0.00|0.00|4407.99.90|5.405|-36.8619
0219|RIPA PARAJU 4X1,5 CM|M3||67.647|20.00|1700.00|2850.00|4||500|3705.00|0.00|0.00|0.00|2450.00|4407.99.90|5.405|-14.4921
0220|RIPA PARAJU 5X2 CM|M3||67.647|20.00|1700.00|2850.00|4||500|3705.00|3200.00|3500.00|0.00|2450.00|4407.99.90|5.405|-5.2700
0221|CAIBRO PARAJU 6X3 CM|M3||95.882|20.00|1700.00|3330.00|4||500|4329.00|3663.00|4662.00|4995.00|5328.00|4407.99.90|5.405|-51.7398
0222|PERNA PARAJU 6X6 CM|M3||67.647|20.00|1700.00|2850.00|4||500|3750.00|3135.00|3780.00|4050.00|4205.00|4407.99.90|5.405|-34.9120
0223|VIGA PARAJU 9X6 CM|M3||86.471|20.00|1700.00|3170.00|4||500|4121.00|3487.00|4438.00|4755.00|5072.00|4407.99.90|5.405|-19.4466
0224|VIGA PARAJU 13X6 CM|M3||80.588|20.00|1700.00|3070.00|4||500|3990.00|3380.00|4390.00|3822.00|4205.00|4407.99.90|5.405|-32.2731
0225|VIGA PARAJU 19X6 CM|M3||76.471|20.00|1700.00|3000.00|4||500|3900.00|3300.00|4200.00|4500.00|4800.00|4407.99.90|5.405|-13.9687
0230|VIGA PARAJU 28X6 CM|M3||111.724|20.00|1700.00|3599.30|4||500|4680.00|3960.00|5040.00|0.00|3599.30|4407.99.90|5.405|-1.5555
0500|JANELA ABRIR CX 17 1,40X1,50|UN||67.039|20.00|537.00|897.00|1||500|0.00|0.00|0.00|0.00|897.00|4418.10.00|5.405|0.0000
022|PORTA BALCAO ARCO 1.60X2.10 ITAUBA|UN||89.422|20.00|813.00|1540.00|1||500|0.00|0.00|0.00|0.00|1540.00|4418.20.00|5.405|0.0000
023|MAX AIR ARCO 0,80X0,60|UN||65.006|20.00|90.30|149.00|1||500|0.00|0.00|0.00|0.00|149.00|4418.10.00|5.405|0.0000
024|VITRO ARCO|UN||87.542|20.00|149.30|280.00|1||500|0.00|0.00|0.00|0.00|280.00|4418.10.00|5.405|0.0000
0600|DOBRADICA GALVANIZADA 3X2,5|UN||131.250|20.00|8.00|18.50|1||500|0.00|0.00|0.00|0.00|18.50|8302.10.00|5.405|0.0000
0601|DOBRADICA CROMADA 3X2,5|UN||123.077|20.00|13.00|29.00|1||500|0.00|0.00|0.00|0.00|29.00|8302.10.00|5.405|10.0000
0602|DOBRADICA OXI 3X2,5|UN||97.279|20.00|14.70|29.00|1||500|0.00|0.00|0.00|0.00|29.00|8302.10.00|5.405|-1.0000
0603|DOBRADICA PORTAO 20 CM|UN||69.154|20.00|30.15|51.00|1||500|0.00|0.00|0.00|0.00|51.00|8302.10.00|5.405|0.0000
0604|DOBRADICA PORTAO 25 CM|UN||68.975|20.00|36.10|61.00|1||500|0.00|0.00|0.00|0.00|61.00|8302.10.00|5.405|4.0000
0670|MOLDURA REF 006 C/ 2,50|UN||106.667|20.00|4.50|9.30|1||500|0.00|0.00|0.00|0.00|9.30|4414.00.00|5.405|0.0000
0227|FECHADURA PORTAO|UN||134.818|20.00|24.70|58.00|1||500|0.00|0.00|0.00|0.00|58.00|8301.30.00|5.405|-3.0000
000|ESCORA EUCALIPTO 4,00|UN||62.500|20.00|4.00|6.50|1||500|0.00|0.00|0.00|0.00|6.50||5.405|0.0000
