  2712/0 - TE AZUL RED. LRM 25X1/2 TIGRE                      |24|9.3|10.23|11.2|9.3
  5643/4 - TE ESG 100 AMANCO                                  |76|11.88|13.05|14.29|11.88
  5644/1 - TE ESG 150 AMANCO                                  |       2- |61.9|68.09|74.28|61.9
  5640/3 - TE ESG 40 AMANCO                                   |67|3.39|3.72|4.02|3.39
  5641/0 - TE ESG 50 AMANCO                                   |51|7.37|8.11|8.82|7.37
  5642/7 - TE ESG 75 AMANCO                                   |      26- |15.03|16.53|18.11|15.03
  4680/0 - TE ESPIGAO 1/2 INTERNO TIGRE                       |21|1.5|1.65|1.8|1.5
  2877/6 - TE INSPEC. ESGOTO 100X75 TIGRE                     |2|36.66|40.33|44|36.66
  2842/4 - TE INSPECAO SERIE R DN75 TIGRE                     |2|80|88|96|80
  5646/5 - TE RED ESG 100X50 AMANCO                           |      22- |15.37|16.97|18.49|15.37
  5647/2 - TE RED ESG 100X75 AMANCO                           |124|14.9|16.39|17.88|14.9
  5648/9 - TE RED ESG 150X100 AMANCO                          |10|58.92|64.77|70.96|58.92
  5645/8 - TE RED ESG 75X50 AMANCO                            |16|14.63|16.07|17.51|14.63
  3186/8 - TE RED.FERRO 1 1/2X3/4 TUPY                        |7|44.64|49.13|53.6|44.64
  5823/0 - TE REDU ROSC 1 1/2X3/4 AMANCO                      |5|14.9|16.39|17.9|14.9
  5822/3 - TE REDU ROSC 1X3/4 AMANCO                          |12|7.5|8.25|9|7.5
  5821/6 - TE REDU ROSC 3/4X1/2 AMANCO                        |27|4.3|4.73|5.2|4.3
  6181/0 - TE REDU SOLD 25X20MM AMANCO                        |15|3.54|3.9|4.25|3.54
  5730/1 - TE REDU SOLD 32X25MM AMANCO                        |5|6.83|7.51|8.19|6.83
  6536/8 - TE REDU SOLD 50X20MM AMANCO                        |43|10|11|12|10
  5729/5 - TE REDU SOLD 50X25MM AMANCO                        |13|9.3|10.23|11.2|9.3
  5820/9 - TE ROSC 1 1/2 AMANCO                               |0|18|19.8|21.6|18
  5819/3 - TE ROSC 1 1/4 AMANCO                               |9|14.2|15.62|17|14.2
  5818/6 - TE ROSC 1 AMANCO                                   |0|7.9|8.69|9.5|7.9
  5816/2 - TE ROSCAVEL 1/2 AMANCO                             |356|3.35|3.69|4.03|3.35
  5817/9 - TE ROSCAVEL 3/4 AMANCO                             |20|3.45|3.81|4.18|3.45
  5723/3 - TE SOLD 20MM AMANCO                                |     185- |1.09|1.2|1.3|1.09
  5724/0 - TE SOLD 25MM AMANCO                                |207|1.36|1.49|1.59|1.36
  5725/7 - TE SOLD 32MM AMANCO                                |47|3.67|4.04|4.36|3.67
  5726/4 - TE SOLD 40MM AMANCO                                |18|9.22|10.14|11.11|9.22
  5727/1 - TE SOLD 50MM AMANCO                                |       9- |9.97|10.96|11.95|9.97
  5728/8 - TE SOLD 60MM AMANCO                                |9|30.03|32.94|36|30.03
  5757/8 - TE SOLD BUCHA LT 20X1/2 AMANCO                     |      14- |8.4|9.24|10.1|8.4
  5759/2 - TE SOLD BUCHA LT 25X1/2 AMANCO                     |45|10.98|12.08|13.23|10.98
  5758/5 - TE SOLD BUCHA LT 25X3/4 AMANCO                     |14|10.3|11.33|12.4|10.3
  5747/9 - TE SOLD/ROSC 20X1/2 AMANCO                         |48|2.2|2.42|2.6|2.2
  5749/3 - TE SOLD/ROSC 25X1/2 AMANCO                         |24|3.9|4.29|4.7|3.9
  5748/6 - TE SOLD/ROSC 25X3/4 AMANCO                         |33|3.4|3.74|4.1|3.4
  6209/1 - TECRYL-D3 18KG                                     |5|360.64|396.26|434.11|360.64
  5230/6 - TECRYL-D3 IMPERM.12KG                              |4|191.88|191.88|191.88|191.88
  5170/5 - TECRYL-D3 IMPERM.15KG                              |9|232.65|255.91|279.17|232.65
  5169/9 - TECRYL-D3 IMPERM.4,0KG                             |14|66.5|72.84|79.62|66.5
     7/9 - TEE P MANGUEIRA CIPLA 1/2                          |273|0.71|0.78|0.9|0.71
     8/6 - TEE P/ MANGUEIRA CIPLA 3/4                         |24|1.64|1.8|2|1.64
    10/9 - TEE SOLD 20                                        |37|0.5|0.55|0.6|0.5
    16/1 - TEE SOLD 20X1/2                                    |8|1.3|1.43|1.6|1.3
    11/6 - TEE SOLD 25                                        |9|0.67|0.74|0.8|0.67
    20/8 - TEE SOLD 25X1/2 RED                                |14|2.1|2.31|2.5|2.1
    13/0 - TEE SOLD 25X20                                     |8|1.69|1.86|2|1.69
    18/5 - TEE SOLD 25X3/4                                    |8|2.03|2.23|2.4|2.03
    28/4 - TEES RED PVC 3/4 X 1/2                             |14|2.32|2.55|2.8|2.32
  4152/2 - TELA ALAMBRADO 2,30MM 15X5CM 1,52M ROLO            |0|564.27|620.7|677.1|564.27
  4200/0 - TELA ALAMBRADO 2,3MM 15X5CM 1,02M (5M)             |       3- |90|99|108|90
  4153/9 - TELA ALAMBRADO 2,3MM 15X5CM 1,02M ROLO             |1|420|462|504|420
  4199/7 - TELA ALAMBRADO 2,3MM 15X5CM 1,52M (5M)             |       2- |150|165|180|150
  2977/3 - TELA ALAMBRADO 2,3MM 15X5CM 1,52M ROLO             |9|660|726|792|660
  4198/0 - TELA ALAMBRADO 2,3MM 15X5CM 2,00M (5M)             |       3- |149.9|164.89|179.88|149.9
  2976/6 - TELA ALAMBRADO 2,3MM 15X5CM 2,00M ROLO             |6|750|825|900|750
  4201/7 - TELA ALAMBRADO 2,5MM 10X5CM 1,52M VERDE (5M)       |0|120.92|133.01|145.1|120.92
   707/8 - TELA CARACOL 1 FIO 18 VERDE                        |0|25|27.5|30|25
   708/5 - TELA CARACOL 2 FIO 16-1,5M                         |46|13.35|14.69|16|13.35
   714/6 - TELA CARACOL PINTADA 2 FIO 16 - 1,5M               |2|14.39|15.83|17.3|14.39
   713/9 - TELA CARACOL PINTADA 2 FIO 16-1,0M                 |1|14.27|15.7|17.1|14.27
   710/8 - TELA CARACOL PVC VERDE 2 FIO 16-1,5M               |0|21.1|23.21|25.3|21.1
   709/2 - TELA CARACOL PVC VERDE 2 FIO 16-2,0M               |0|27.19|29.91|32.6|27.19
  1969/9 - TELA CIRANDA 0,60M                                 |46|20.89|22.91|25.04|20.89
  1970/5 - TELA CIRANDA 1,00M                                 |89|36.9|40.59|44.28|36.9
   715/3 - TELA DE JARDIM 0,65M                               |2|10.44|11.48|12.5|10.44
  3348/0 - TELA DE VIVEIRO FIO 0,60M                          |      27- |6.9|7.59|8.28|6.9
  7893/1 - TELA DE VIVEIRO FIO 1,20M                          |46|15.98|17.58|19.18|15.98
  5242/9 - TELA DE VIVEIRO FIO 1,50M                          |78|18.3|20.13|21.96|18.3
  4627/5 - TELA DE VIVEIRO FIO 1,80                           |59|22.9|25.19|27.48|22.9
  2285/9 - TELA DE VIVEIRO FIO 1M                             |      44- |13.72|15.09|16.46|13.72
  4213/0 - TELA MOSQUITEIRO VERDE                             |94|4.9|5.39|5.88|4.9
  2031/2 - TELA QUADRADA 1 1/2 FIO 12                         |29|89.9|98.89|107.88|89.9
   711/5 - TELA QUADRADA 1 FIO 12-2M                          |24|158|173.8|189.6|158
  1331/4 - TELA QUADRADA 1/2 FIO 12-2M                        |      27- |219.9|241.89|263.88|219.9
   712/2 - TELA QUADRADA 2 FIO 12 - 2M                        |9|79.9|87.89|95.88|79.9
  7172/7 - TELA QUADRADA 5/8                                  |38|119.9|131.89|143.88|119.9
  1408/3 - TELA SOLDADA 3,00MX2,00M 10X10_4,2MM Q138          |68|83.9|92.29|100.68|83.9
   314/8 - TELA SOLDADA 3,00MX2,00M 15X15_3,4MM Q61           |659|38.9|42.79|46.68|38.9
   315/5 - TELA SOLDADA 3,00MX2,00M 15X15_4,2MM Q92           |728|56.9|62.59|68.28|56.9
  2044/2 - TELA SOLDADA 3,00MX2,00M 20X20_3,4MM Q45           |1219|27.9|30.69|33.48|27.9
  2171/5 - TELA SOLDADA 6,00MX2,45M 10X10_4,2MM Q138          |10|209.9|230.89|251.88|209.9
  1409/0 - TELA SOLDADA 6,00MX2,45M 10X10_5,0MM Q196          |51|317.8|349.58|381.36|317.8
  2391/7 - TELA SOLDADA 6,00MX2,45M 10X10_6.0MM Q283          |32|489.9|538.89|587.88|489.9
  1747/3 - TELA SOLDADA 6,00MX2,45M 15X15_3,4MM Q61           |49|93.85|103.24|112.62|93.85
  1724/4 - TELA SOLDADA 6,00MX2,45M 15X15_4,2MM Q92           |54|154.9|170.39|185.88|154.9
  7144/4 - TELHA CANALETE 49 8MM 3,00M                        |50|115.8|127.38|138.96|115.8
   595/1 - TELHA ECOLÓGICA TETRA PAK                          |0|35|38.5|42|35
  3792/1 - TELHA GALV. PINTADA 2 LADOS BR                     |      18- |40|44|48|40
  3664/1 - TELHA GALV. PINTADA DE 1 LADO BR                   |     114- |31|33.1|37.2|31
  1383/3 - TELHA GALV. TR25                                   |0|17.25|18.98|20.7|17.25
  7339/4 - TELHA GALV.PINTADA INFERIOR BR 4 METROS            |6|106.4|117.04|127.68|106.4
  7340/0 - TELHA GALV.PINTADA INFERIOR BR 5 METROS            |0|133|146.3|159.6|133
  7341/7 - TELHA GALV.PINTADA INFERIOR BR 6 METROS            |0|159.6|175.56|191.52|159.6
  5277/1 - TELHA GALV.PINTADA SUPERIOR BR 4 METROS            |19|106.4|117.04|127.68|106.4
  5278/8 - TELHA GALV.PINTADA SUPERIOR BR 5 METROS            |2|133|146.3|159.6|133
  5279/5 - TELHA GALV.PINTADA SUPERIOR BR 6 METROS            |7|159.6|175.56|191.52|159.6
   792/4 - TELHA GALVALUME 0,30 METROS                        |1514|6.3|6.93|7.56|6.3
  3204/9 - TELHA GALVALUME 0,50 METROS                        |317|10.5|11.55|12.6|10.5
  2351/1 - TELHA GALVALUME 1 METRO                            |320|18.75|20.62|22.5|18.75
  2913/1 - TELHA GALVALUME 1,50 METROS                        |219|28.12|30.93|33.74|28.12
  2352/8 - TELHA GALVALUME 2 METROS                           |337|37.5|41.25|45|37.5
  6479/8 - TELHA GALVALUME 2,20 METROS                        |8|41.25|45.37|49.5|41.25
  2355/9 - TELHA GALVALUME 2,5 METROS                         |333|46.87|51.55|56.24|46.87
   538/8 - TELHA GALVALUME 3 METROS                           |316|56.25|61.87|67.5|56.25
   228/8 - TELHA GALVALUME 3,5 METROS                         |272|65.62|72.18|78.74|65.62
  7136/9 - TELHA GALVALUME 3,70 METROS                        |0|69.37|76.3|83.24|69.37
   539/5 - TELHA GALVALUME 4 METROS                           |485|75|82.5|90|75
  1391/8 - TELHA GALVALUME 4,5 METROS                         |311|84.37|92.8|101.24|84.37
   540/1 - TELHA GALVALUME 5 METROS                           |421|93.75|103.12|112.5|93.75
  1390/1 - TELHA GALVALUME 5,5 METROS                         |192|103.12|113.43|123.74|103.12
   541/8 - TELHA GALVALUME 6 METROS                           |692|112.5|123.75|135|112.5
  1445/8 - TELHA GALVALUME 6,5 METROS                         |227|121.87|134.05|146.24|121.87
  1324/6 - TELHA GALVALUME 7 METROS                           |217|131.25|144.37|157.5|131.25
   229/5 - TELHA GALVALUME 7,5 METROS                         |158|140.62|154.68|168.74|140.62
  1732/9 - TELHA GALVALUME 8 METROS                           |118|150|165|180|150
  2183/8 - TELHA GALVALUME 8,5 METROS                         |159|159.37|175.3|191.24|159.37
   625/5 - TELHA GALVALUME 9 METROS                           |172|168.75|185.62|202.5|168.75
  1352/9 - TELHA LEITOSA 3M                                   |4|123|135.3|147.6|123
  1353/6 - TELHA LEITOSA 4M                                   |8|168|184.8|201.6|168
  6269/5 - TELHA LEITOSA 5,80M                                |0|237.8|261.58|285.36|237.8
  1354/3 - TELHA LEITOSA 5M                                   |11|210|231|252|210
  6268/8 - TELHA LEITOSA 6,50M                                |8|266.5|293.15|319.8|266.5
  1355/0 - TELHA LEITOSA 6M                                   |4|252|277.2|302.4|252
  1356/7 - TELHA LEITOSA 7M                                   |4|287|315.7|344.4|287
  3763/1 - TELHA OND. GALVALUME 3,35M                         |5|63.65|70.01|76.38|63.65
  3523/1 - TELHA OND. GALVALUME 3,90M                         |0|74.1|81.51|88.92|74.1
  3708/2 - TELHA OND. GALVALUME 3M                            |8|57|62.7|68.4|57
  3521/7 - TELHA OND. GALVALUME 4,50M                         |0|85.5|94.05|102.6|85.5
  3524/8 - TELHA OND. GALVALUME 4M                            |       1- |76|83.6|91.2|76
  3520/0 - TELHA OND. GALVALUME 5,80M                         |0|110.2|121.22|132.24|110.2
  3525/5 - TELHA OND. GALVALUME 5M                            |      11- |95|104.5|114|95
  3526/2 - TELHA OND. GALVALUME 6M                            |6|114|125.4|136.8|114
  3527/9 - TELHA OND. GALVALUME 7M                            |10|133|146.3|159.6|133
  7787/3 - TELHA ONDULADA 2,44X0,50X4MM BRASILIT              |825|13.9|15.29|16.68|13.9
  7839/9 - TELHA ONDULADA 2,44X0,50X4MM CASALITE              |      22- |13.9|15.29|16.68|13.9
  5176/7 - TELHA ONDULADA 2,44X0,50X4MM ETERNIT               |      89- |14.97|16.42|17.96|14.97
  7834/4 - TELHA ONDULADA 2,44X1,10X5MM BRASILIT              |102|39.9|43.89|45.48|39.9
  5177/4 - TELHA ONDULADA 2,44X1,10X5MM CASALIT               |171|39.8|41.69|45.48|39.8
  5234/4 - TELHA ONDULADA 2,44X1,10X5MM ETERNIT               |      69- |40.9|44.99|49.08|40.9
  7786/6 - TELHA ONDULADA 2,44X1,10X6MM BRASILIT              |67|49.9|54.89|59.88|49.9
  5500/0 - TELHA ONDULADA 2,44X1,10X6MM CASALIT               |25|49.9|54.89|59.9|49.9
  5235/1 - TELHA ONDULADA 2,44X1,10X6MM ETERNIT               |      11- |52.5|57.75|63|52.5
  7840/5 - TELHA ONDULADA 3,05X1,10X5MM CASALITE              |106|53.9|59.29|64.68|53.9
  5236/8 - TELHA ONDULADA 3,05X1,10X6MM ETERNIT               |13|69.9|76.89|83.88|69.9
  7788/0 - TELHA ONDULADA 3,66X1,10X6MM BRASILIT              |      18- |72.9|80.19|87.48|72.9
  7571/8 - TELHA ONDULADA 3,66X1,10X6MM CASALIT               |78|79.08|79.08|79.08|79.08
  5237/5 - TELHA ONDULADA 3,66X1,10X6MM ETERNIT               |      16- |79.98|87.98|95.98|79.98
  7417/9 - TELHA ONDULADA CON 2,44X0,95 PRECONVC              |177|43.65|48.02|52.38|43.65
  7418/6 - TELHA ONDULADA CON 3,66X0,95 PRECONVC              |69|64.4|70.84|77.28|64.4
  3770/9 - TELHA PVC COLONIAL CER.230X86                      |334|88.68|88.68|88.68|88.68
  4705/0 - TELHA PVC COLONIAL CER.328X86                      |121|122.5|134.75|147|122.5
  5503/1 - TELHA PVC COLONIAL CER.459X86                      |172|171.43|188.57|205.72|171.43
  5737/0 - TELHA PVC COLONIAL CER.525X86                      |120|196.08|215.69|235.3|196.08
  4802/6 - TELHA PVC COLONIAL MAR.230X86                      |48|88.68|88.68|88.68|88.68
  5983/1 - TELHA PVC COLONIAL MAR.328X86                      |67|122.5|134.75|147|122.5
  7575/6 - TELHA PVC PLAN CER 242X88                          |427|62.9|65.89|71.88|62.9
  7577/0 - TELHA PVC PLAN CER 330X88                          |316|84.9|93.39|101.88|84.9
  7377/6 - TELHA PVC PLAN CON 242X88                          |98|55.9|61.49|67.08|55.9
  7576/3 - TELHA PVC PLAN MAR 242X88                          |125|62.9|65.89|71.88|62.9
  7578/7 - TELHA PVC PLAN MAR 330X88                          |161|84.9|93.39|101.88|84.9
  4073/0 - TELHA SANDUICHE DE ISOPOR                          |0|62|68.2|74.4|62
  5310/5 - TELHA SANDUICHE DE ISOPOR 2 METROS                 |0|120|132|144|120
  5276/4 - TELHA SANDUICHE DE ISOPOR 3 METROS                 |4|180|198|216|180
  5275/7 - TELHA SANDUICHE DE ISOPOR 4 METROS                 |0|240|264|288|240
  5274/0 - TELHA SANDUICHE DE ISOPOR 5 METROS                 |0|300|330|360|300
  5273/3 - TELHA SANDUICHE DE ISOPOR 6 METROS                 |0|360|396|432|360
  6429/3 - TELHA SANDUICHE PINTADA DE 1 LADO BRANCO           |      18- |72|79.2|86.4|72
  4869/9 - TELHA SANDUICHE PINTADA DOS 2 LADOS BRANCO         |0|79.52|87.47|95.42|79.52
  6512/2 - TELHA TRANS 2,44X0,50 LEITOSA                      |15|34.2|37.62|41.04|34.2
  6513/9 - TELHA TRANS 2,44X1,10 LEITOSA                      |14|79.9|87.89|95.88|79.9
  6678/5 - TELHA TRANS 3,05X1,10 LEITOSA                      |12|114.34|125.78|137.21|114.34
  7202/1 - TELHA TRANS 3,66X1,10 LEITOSA                      |11|134.99|148.49|161.99|134.99
  6510/8 - TELHA TRANSL 2,44X0,50 INCOLOR                     |46|22.9|25.19|27.48|22.9
  6511/5 - TELHA TRANSL 2,44X1,10 INCOLOR                     |24|56.9|62.59|68.28|56.9
  6677/8 - TELHA TRANSL 3,05X1,10 INCOLOR                     |24|89.9|98.89|107.88|89.9
  6772/0 - TELHA TRANSL 3,66X1,10 INCOLOR                     |0|99.9|109.89|119.88|99.9
  1272/0 - TELHA TRANSLUCIDA 3M                               |       3- |117|128.7|140.4|117
  7121/5 - TELHA TRANSLUCIDA 4,5M                             |0|200|220|240|200
  1273/7 - TELHA TRANSLUCIDA 4M                               |1|156|171.6|187.2|156
  1274/4 - TELHA TRANSLUCIDA 5M                               |11|195|214.5|234|195
  1275/1 - TELHA TRANSLUCIDA 6M                               |16|234|257.4|280.8|234
   741/2 - TELHA TRANSLUCIDA 7,50M                            |0|292.5|321.75|351|292.5
  1276/8 - TELHA TRANSLUCIDA 7M                               |0|273|300.3|327.6|273
  3375/6 - TELHA TRANSLUCIDA ONDULADA DE 6M                   |22|234|257.4|280.8|234
  2336/8 - TELHADO DE AR CONDICIONADO                         |       4- |59.9|65.89|71.88|59.9
  2335/1 - TELHADO DE AR CONDICIONADO 10000                   |1|29.12|32.03|34.9|29.12
    75/8 - TENAZ 300A                                         |       6- |51.11|56.28|61.45|51.11
  1398/7 - TENAZ 500A                                         |15|55.52|61.07|66.63|55.52
  3816/4 - TENAZ 500A AMP SUPER-LEDAN                         |3|67.08|73.79|80.5|67.08
  6272/5 - TENAZ 500A GUEPAR                                  |31|14.45|15.85|17.33|14.45
  4983/2 - TENAZ 600A                                         |6|82|90.2|98.4|82
  7784/2 - TERM.A COMPRES. TM 1,5/2,5MM INTELLI               |1|0.59|0.65|0.7|0.59
  4945/0 - TERM.A COMPRES.TM 10/12MM INTELLI                  |7|1.8|1.98|2.16|1.8
  4946/7 - TERM.A COMPRES.TM 25MM INTELLI                     |20|2.38|2.62|2.81|2.38
  7437/7 - TERM.A COMPRES.TM 4/6MM INTELLI                    |      16- |1.6|1.76|1.92|1.6
  4935/1 - TERMINAL PRE ISOLADO 1,5X2,5MM AZ                  |25|0.3|0.33|0.4|0.3
  4948/1 - TERMINAL TA 10MM INTELLI                           |       2- |3.6|3.96|4.3|3.6
  4947/4 - TERMINAL TA 25MM INTELLI                           |       6- |5|5.5|6|5
  5068/5 - TERMINAL TA 70MM INTELLI                           |20|7|7.7|8.4|7
  5649/6 - TERMINAL VENT ESG 50 AMANCO                        |10|5.4|5.94|6.5|5.4
   740/5 - TESOURA AVIACAO RETA                               |22|25.94|28.52|31.1|25.94
  2283/5 - TESOURA CORTA CHAPA N3                             |2|279.47|307.42|335.37|279.47
  7776/7 - TESOURA CORTA GRAMA                                |11|27.9|30.69|33.48|27.9
  1304/8 - TESOURA CORTA VERGALHAO 18                         |0|89.34|98.27|107.21|89.34
  5171/2 - TESOURA CORTA VERGALHAO 24                         |0|75.39|82.93|90.47|75.39
  1305/5 - TESOURA CORTA VERGALHAO 30                         |4|139.9|153.89|167.88|139.9
  4506/3 - TESOURA CORTA VERGALHAO 36                         |2|181.15|199.27|217.4|181.15
  7469/8 - TESOURA CORTA VERGALHAO 42                         |1|229.9|252.89|275.88|229.9
  3363/3 - TESOURA FUNELEIRO 12                               |       1- |59.9|65.89|71.9|59.9
    29/1 - TESOURA P/ CHAPA 12                                |10|25|27.5|30|25
  4362/5 - TEXTURA ACR GRAFIATO 25KG BRANCO NATURAL           |18|79.9|87.89|95.88|79.9
  6961/8 - TEXTURA ACR GRAFIATO 3,6L EXTRACRILL               |0|29.9|32.89|35.88|29.9
  7530/5 - TEXTURA AGUIA RISCADA BR NEVE 21KG                 |       5- |48.9|53.79|58.68|48.9
  5925/1 - THEBE BOMBA APP-13 1,0CV MONOF 127V                |2|769.9|846.89|923.88|769.9
  5924/4 - THEBE BOMBA APP-13 1/2CV MONOF                     |5|564.48|620.93|677.38|564.48
  5923/7 - THEBE BOMBA TJ-11/30 1/2CV MONOF                   |1|742|816.2|890.4|742
  5922/0 - THEBE BOMBA TJ0-16/30 1,0CV MONOF 127V             |3|969|1065.9|1162.8|969
  1875/3 - TIGRE ESGOTO ANEL VEDACAO 40                       |50|2.2|2.42|2.6|2.2
  5010/4 - TIGREFLEX 25MM                                     |50|4.25|4.68|5.1|4.25
  5011/1 - TIGREFLEX 32MM                                     |23|6.2|6.82|7.4|6.2
  3932/1 - TIJOLO DE ISOPOR                                   |2333|2.9|3.19|3.48|2.9
  2433/4 - TIJOLO DE VIDRO                                    |480|13.1|14.41|15.72|13.1
  6721/8 - TINTA ACR AZUL DEL REY 18L                         |0|121.71|133.88|146.05|121.71
  5137/8 - TINTA ACR CORALAR 18L AMARELO CANARIO              |5|159.9|175.89|191.88|159.9
  6446/0 - TINTA ACR CORALAR 18L AMARELO FREVO                |5|154.9|170.39|185.88|154.9
  5251/1 - TINTA ACR CORALAR 18L AREIA                        |1|154.9|170.39|185.88|154.9
  5140/8 - TINTA ACR CORALAR 18L BRANCO                       |20|139.9|153.89|167.88|139.9
  5142/2 - TINTA ACR CORALAR 18L CAMURCA                      |4|159.9|175.89|191.88|159.9
  5148/4 - TINTA ACR CORALAR 18L CROMO SUAVE                  |3|154.9|170.39|185.88|154.9
  5141/5 - TINTA ACR CORALAR 18L GELO                         |13|139.9|153.89|167.88|139.9
  7334/9 - TINTA ACR CORALAR 18L LARANJA CITRICO              |1|154.9|170.39|185.88|154.9
  5250/4 - TINTA ACR CORALAR 18L LARANJA MARACATU             |2|154.9|170.39|185.88|154.9
  7036/2 - TINTA ACR CORALAR 18L LUA DO SERTAO                |2|154.9|170.39|185.88|154.9
  6403/3 - TINTA ACR CORALAR 18L MANGABA                      |3|154.9|170.39|185.88|154.9
  5883/4 - TINTA ACR CORALAR 18L MARFIM                       |       1- |154.9|170.39|185.88|154.9
  5139/2 - TINTA ACR CORALAR 18L OCEANO                       |6|159.9|175.89|191.88|159.9
  6621/1 - TINTA ACR CORALAR 18L PALHA                        |6|154.9|170.39|185.88|154.9
  5175/0 - TINTA ACR CORALAR 18L PAVAO                        |3|154.9|170.39|185.88|154.9
  6350/0 - TINTA ACR CORALAR 18L PEROLA                       |3|154.9|170.39|185.88|154.9
  6626/6 - TINTA ACR CORALAR 18L PESSEGO                      |0|154.9|170.39|185.88|154.9
  5146/0 - TINTA ACR CORALAR 18L REFRESCO                     |2|154.9|170.39|185.88|154.9
  5147/7 - TINTA ACR CORALAR 18L ROSA ACAI                    |1|154.9|170.39|185.88|154.9
  5138/5 - TINTA ACR CORALAR 18L RUBI                         |1|154.9|170.39|185.88|154.9
  5143/9 - TINTA ACR CORALAR 18L VANILLA                      |0|154.9|170.39|185.88|154.9
  5249/8 - TINTA ACR CORALAR 18L VERDE KIWI                   |3|159.9|175.89|191.88|159.9
  6404/0 - TINTA ACR CORALAR 18L VERDE LIMAO                  |4|159.9|175.89|191.88|159.9
  5144/6 - TINTA ACR CORALAR 18L VERDE PISCINA                |3|154.9|170.39|185.88|154.9
  6445/3 - TINTA ACR CORALAR 18L VERDE TIMBALADA              |3|154.9|170.39|185.88|154.9
  5145/3 - TINTA ACR CORALAR 18L VERDE VALE                   |2|154.9|170.39|185.88|154.9
  7876/4 - TINTA ACR CORALAR 3,6L AMARELO                     |4|39.9|43.89|47.88|39.9
  5131/6 - TINTA ACR CORALAR 3,6L AMARELO CANARIO             |1|39.9|43.89|47.88|39.9
  6670/9 - TINTA ACR CORALAR 3,6L AREIA                       |6|38.99|42.88|46.78|38.99
  6402/6 - TINTA ACR CORALAR 3,6L AZUL PRAIA                  |5|37.9|41.69|45.48|37.9
  5136/1 - TINTA ACR CORALAR 3,6L BRANCO                      |9|34.9|38.39|41.88|34.9
  5135/4 - TINTA ACR CORALAR 3,6L CAMURCA                     |5|39.9|43.89|47.88|39.9
  5126/2 - TINTA ACR CORALAR 3,6L CROMO SUAVE                 |11|34.9|38.39|41.88|34.9
  5133/0 - TINTA ACR CORALAR 3,6L GELO                        |11|39.9|43.89|47.88|39.9
  7035/5 - TINTA ACR CORALAR 3,6L LUA DO SERTAO               |1|44.99|49.48|53.98|44.99
  6671/6 - TINTA ACR CORALAR 3,6L MARFIM                      |8|38.99|42.88|46.78|38.99
  5186/6 - TINTA ACR CORALAR 3,6L OCEANO                      |5|34.9|38.39|41.88|34.9
  6090/5 - TINTA ACR CORALAR 3,6L ORQUIDEA                    |3|34.9|38.39|41.88|34.9
  6672/3 - TINTA ACR CORALAR 3,6L PALHA                       |8|39.9|43.89|47.99|39.9
  5185/9 - TINTA ACR CORALAR 3,6L PAVAO                       |8|34.9|38.39|41.88|34.9
  6673/0 - TINTA ACR CORALAR 3,6L PEROLA                      |4|39.31|43.24|47.17|39.31
  6674/7 - TINTA ACR CORALAR 3,6L PESSEGO                     |4|34.9|38.39|41.88|34.9
  5130/9 - TINTA ACR CORALAR 3,6L REFRESCO                    |3|39.99|43.99|47.99|39.99
  5134/7 - TINTA ACR CORALAR 3,6L ROSA ACAI                   |5|39.9|43.89|47.88|39.9
  6210/7 - TINTA ACR CORALAR 3,6L ROSA MELODIA                |3|39.9|43.89|47.88|39.9
  5127/9 - TINTA ACR CORALAR 3,6L RUBI                        |3|39.9|43.89|47.88|39.9
  5129/3 - TINTA ACR CORALAR 3,6L VANILLA                     |4|40.73|44.83|48.93|40.73
  5132/3 - TINTA ACR CORALAR 3,6L VERDE PISCINA               |7|42.46|46.94|51.13|42.46
  5128/6 - TINTA ACR CORALAR 3,6L VERDE VALE                  |6|39.9|43.89|47.88|39.9
  3989/5 - TINTA ACR FO CM BRANCO 18L IP31 SUVINIL            |2|209|229.9|250.8|209
  3990/1 - TINTA ACR FO CM BRANCO 3,6L IP31 SUVINIL           |2|63.46|69.81|76.2|63.46
  3991/8 - TINTA ACR FO CM GELO 18L IP31 SUVINIL              |3|209|229.9|250.8|209
  3992/5 - TINTA ACR FO CM GELO 3,6L IP31 SUVINIL             |6|58.79|64.66|70.6|58.79
  7736/1 - TINTA ACR. DUA CORALAR 18L VERDE VALE              |1|184.6|203.06|221.52|184.6
  7026/3 - TINTA ACR. DUO CORALAR 18L AMARELO FREVO           |1|194.9|214.39|233.88|194.9
  7030/0 - TINTA ACR. DUO CORALAR 18L BRANCO                  |6|186.9|205.59|224.28|186.9
  7031/7 - TINTA ACR. DUO CORALAR 18L CAMURCA                 |3|199.9|219.89|239.88|199.9
  7027/0 - TINTA ACR. DUO CORALAR 18L LARANJA MARACAJU        |4|189.9|208.89|227.88|189.9
  7029/4 - TINTA ACR. DUO CORALAR 18L MARFIM                  |2|191.9|211.09|230.28|191.9
  7034/8 - TINTA ACR. DUO CORALAR 18L OCEANO                  |       1- |184.6|203.06|221.52|184.6
  7028/7 - TINTA ACR. DUO CORALAR 18L RUBI                    |3|198.24|218.75|239.26|198.24
  7032/4 - TINTA ACR. DUO CORALAR 18L VERDE                   |       1- |184.6|203.06|221.52|184.6
  7033/1 - TINTA ACR. DUO CORALAR 18L VERDE LIMAO             |5|194.9|214.39|233.88|194.9
  7517/6 - TINTA ACR. DUO CORALAR 3,6L BRANCO                 |4|41.9|46.09|50.28|41.9
