  3541/5 - ESPATULA PLASTICA DENTADA 8CM                      |18|2.84|3.12|3.4|2.84|0|0
  3539/2 - ESPATULA PLASTICA LISA 10CM                        |       2- |3.4|3.76|4.1|3.4|0|0
  3540/8 - ESPATULA PLASTICA LISA 20CM                        |       2- |4.9|5.39|5.9|4.9|0|0
  3855/3 - ESPATULA PLASTICA LISA 6CM                         |4|2.12|2.33|2.5|2.12|0|0
  3538/5 - ESPATULA PLASTICA LISA 8CM                         |8|2.34|2.59|2.8|2.34|0|0
  5952/7 - ESPELHEIRA BARCELONA 60X50-BRANCO                  |5|99|108.9|118.8|99|0|0
  5954/1 - ESPELHEIRA BARCELONA 60X50-CASTANHO                |5|99|108.9|118.8|99|0|0
  5953/4 - ESPELHEIRA BARCELONA 60X50-NOGUEIRA                |8|99|108.9|118.8|99|0|0
  3783/9 - ESPELHEIRA BR 5999                                 |1|45.78|50.47|54.9|45.78|0|0
  3704/4 - ESPELHEIRA GENOVA                                  |0|279|306.9|334.8|279|0|0
  6315/9 - ESPELHEIRA GUARAPARI 60X50 BRANCO                  |10|79.9|87.89|95.88|79.9|0|0
  5965/7 - ESPELHEIRA TREVISO 60X60-BRANCO                    |7|169.9|186.89|203.88|169.9|0|0
  5967/1 - ESPELHEIRA TREVISO 60X60-CASTANHO                  |9|169.9|186.89|203.88|169.9|0|0
  5966/4 - ESPELHEIRA TREVISO 60X60-NOGUEIRA                  |3|169.9|186.89|203.88|169.9|0|0
  5955/8 - ESPELHEIRA VALENCIA 70X50-BRANCO                   |5|119.9|131.89|143.88|119.9|0|0
  5957/2 - ESPELHEIRA VALENCIA 70X50-CASTANHO                 |2|119.9|131.89|143.88|119.9|0|0
  5956/5 - ESPELHEIRA VALENCIA 70X50-NOGUEIRA                 |7|119.9|131.89|143.88|119.9|0|0
  1982/8 - ESPETO DUPLO C/55CM                                |4|6.12|6.73|7.3|6.12|0|0
  2390/0 - ESPETO DUPLO C/65CM                                |1|6.99|7.69|8.4|6.99|0|0
  4955/9 - ESPIGAO FEMEA 1/4X1/4                              |16|5.86|6.45|7.03|5.86|0|0
  4956/6 - ESPIGAO MACHO 1/4X1/4                              |0|4.76|5.24|5.71|4.76|0|0
   576/0 - ESPIRAL PARA CABOS BR 12MM 50M                     |       1- |1.99|2.19|2.4|1.99|0|0
   542/5 - ESPIRAL PARA CABOS BR 19MM 10M                     |0|38.71|42.58|46.5|38.71|0|0
   567/8 - ESPIRAL PARA CABOS PR 19MM 10M                     |0|38.71|42.58|46.5|38.71|0|0
  3659/7 - ESPUDE FLEXIVEL                                    |       1- |3|3.3|3.6|3|0|0
  7376/9 - ESPUDE VASO SANITARIO 2 1/2"X 1 1/2                |3|8.3|9.13|9.96|8.3|0|0
  3304/6 - ESPUDE VASO SANITARIO 2"X1 1/2                     |101|5.5|6.04|6.68|5.5|0|0
  4151/5 - ESPUMA MULTI-USO                                   |7|5.29|5.82|6.4|5.29|0|0
  3683/2 - ESPUMA POLIURETANO 500ML QUARTZOLIT                |      34- |16.9|18.59|20.28|16.9|0|0
  3330/5 - ESPUMA POLIURETANO 500ML/340G                      |11|17.9|19.69|21.48|17.9|0|0
  5211/5 - ESQUADRO 14/35CM                                   |0|19.9|21.89|23.9|19.9|0|0
   128/1 - ESQUADRO 30CM C/PLAST                              |16|13.06|14.34|15.71|13.06|0|0
   130/4 - ESQUADRO 30CM INOX                                 |19|15.93|17.52|19.11|15.93|0|0
  6898/7 - ESTICADOR GXO MALEAVEL M12X190                     |35|11.5|12.65|13.8|11.5|0|0
  6899/4 - ESTICADOR GXO MALEAVEL M16X230                     |20|19.9|21.89|23.88|19.9|0|0
  6900/7 - ESTICADOR GXO MALEAVEL M20X280                     |8|37.8|41.58|45.36|37.8|0|0
  6549/8 - ESTICADOR GXO MALEAVEL M22X283                     |9|51.84|57.02|62.21|51.84|0|0
  3880/5 - ESTICADOR P CABO DE ACO 3/4                        |26|41.06|45.16|49.27|41.06|0|0
   794/8 - ESTICADOR P CABO DE A€O 6,3-1/4                    |15|6.03|6.64|7.21|6.03|0|0
   645/3 - ESTICADOR P CABO DE AÇO 12,5-1/2                   |      22- |16.6|18.34|19.89|16.6|0|0
   646/0 - ESTICADOR P CABO DE AÇO 16-5/8                     |      10- |23.36|25.72|28.09|23.36|0|0
   647/7 - ESTICADOR P CABO DE AÇO 19-7/8                     |       4- |56.52|62.14|67.77|56.52|0|0
   643/9 - ESTICADOR P CABO DE AÇO 8-5/16                     |1|11.79|12.99|14.11|11.79|0|0
   644/6 - ESTICADOR P CABO DE AÇO 9,5-3/8                    |13|12|13.61|14.35|12|0|0
  2248/4 - ESTILETE 18MM                                      |       5- |10.9|11.99|13.08|10.9|0|0
  7063/8 - ESTILETE 6 TRAMONTINA                              |26|11.32|12.47|13.62|11.32|0|0
  3418/0 - ESTILETE 9MM IRWIN                                 |36|4.01|4.41|4.8|4.01|0|0
  1803/6 - ESTILETE TRAPEZ RETRAT PRO TOUCH                   |     186- |33.29|36.62|40|33.29|0|0
  1806/7 - ESTILETE TRAPEZ STD FIXO                           |1|18.72|20.59|22.5|18.72|0|0
  3229/2 - ESTOPA                                             |15|5.73|6.3|6.84|5.73|0|0
  6827/7 - ESTRADO BANHO PLAST. BR 54X42CM                    |0|60.83|66.88|72.93|60.83|0|0
  4511/7 - ESTRIBO                                            |     570- |0.85|1.43|1.56|1.3|0|0
  1262/1 - ESTRIBO 4,2MM  15 X 15                             |1819|0.65|0.72|0.78|0.65|0|0
  1178/5 - ESTRIBO 4,2MM  17 X 17                             |2902|0.69|0.76|0.83|0.69|0|0
   600/2 - ESTRIBO 4,2MM  7 X 14                              |3765|0.48|0.53|0.57|0.48|0|0
   214/1 - ESTRIBO 4,2MM  7 X 17                              |5729|0.52|0.57|0.62|0.52|0|0
   422/0 - ESTRIBO 4,2MM  7 X 20                              |9057|0.56|0.62|0.67|0.56|0|0
   215/8 - ESTRIBO 4,2MM  7 X 22                              |10613|0.62|0.68|0.74|0.62|0|0
  2371/9 - ESTRIBO 4,2MM  7 X 25                              |2660|0.65|0.71|0.78|0.65|0|0
   216/5 - ESTRIBO 4,2MM  7 X 27                              |1175|0.7|0.77|0.84|0.7|0.44|0.44
  4735/7 - EXAUSTOR 25CM 127V PREMIUM                         |0|118.73|130.6|142.5|118.73|0|0
  4736/4 - EXAUSTOR 40CM 127V PREMIUM                         |0|156.61|172.27|187.9|156.61|0|0
  7275/5 - EXPOSITOR BROCA                                    |0|0|0|0|0|0|0
  3882/9 - EXTENSAO ELETRICA PL 2X0,75MM 10M                  |      12- |28.04|30.84|33.65|28.04|0|0
  3307/7 - EXTENSAO ELETRICA PL 2X0,75MM 3M                   |26|23.77|26.1|28.69|23.77|0|0
  3881/2 - EXTENSAO ELETRICA PL 2X0,75MM 5M                   |20|30.23|33.2|36.18|30.23|0|0
  3329/9 - EXTENSAO ELETRICA PP 2X0,75MM 10M GRAF             |0|35.9|39.49|43.1|35.9|0|0
  3319/0 - EXTENSAO ELETRICA PP 2X0,75MM 10M GRAF-DANEVA      |8|34.64|38.1|41.6|34.64|0|0
  3326/8 - EXTENSAO ELETRICA PP 3X0,75MM 5M CZ                |13|35.6|39.16|42.7|35.6|0|0
  2564/5 - EXTENSAO NAROS TRIP 3M PP 3X0,75 TRIPLA            |9|25.57|28.05|30.7|25.57|0|0
  6531/3 - EXTENSAO TELEFONE 10M                              |2|16.39|18.02|19.66|16.39|0|0
  2315/3 - EXTENSOR ELASTICO 1,20M                            |      30- |4|4.4|4.8|4|0|0
  4483/7 - EXTENSOR ELASTICO 1,5M AZUL                        |       4- |4|4.4|4.8|4|0|0
  2316/0 - EXTENSOR ELASTICO 1,5M VERM                        |10|4.62|5.09|5.5|4.62|0|0
  5578/9 - EXTENSOR SOQUETE 1/2 T10                           |1|39.9|43.89|47.9|39.9|0|0
  7783/5 - FABRIMAR TORN COZ BANCA DIGITAL LINE CR DN15       |0|265.9|292.49|319.08|265.9|0|0
  7782/8 - FABRIMAR TORN LAV BANCA OGGI CR DN15               |0|127.5|140.25|153|127.5|0|0
  7801/6 - FABRIMAR TORN LAV BANCA TB FIXO ASCOT CR DN15      |0|162.5|178.75|195|162.5|0|0
  7802/3 - FABRIMAR TORN LAV BANCA TB FIXO OGGI CR DN15       |0|170.9|187.99|205.08|170.9|0|0
  7781/1 - FABRIMAR TORN SAIDA LAT BANCA COZ ASCOT CR         |0|359.9|395.89|431.88|359.9|0|0
  7803/0 - FABRIMAR TORN SAIDA LAT BANCA COZ DIG LINE CR      |0|348.9|383.79|418.68|348.9|0|0
  7800/9 - FABRIMAR TORN TANQUE C/TERM AQUARIUS CR DN15       |0|91.6|100.76|109.92|91.6|0|0
  7777/4 - FABRIMAR TORN. COZ. BANCA AQUARIUS CR DN15         |0|177.5|195.25|213|177.5|0|0
  7779/8 - FABRIMAR TORN. COZ. BANCA OGGI CR DN15             |0|182.8|201.08|219.36|182.8|0|0
  7778/1 - FABRIMAR TORN. COZ. PAREDE ASCOT CR DN15           |0|285.9|314.49|343.08|285.9|0|0
  7931/0 - FABRIMAR TORN. LAVAT. BANCA EXACTA CR              |0|138.9|152.79|166.68|124.9|0|0
  7780/4 - FABRIMAR TORN.LAV BANCA TUBO FIXO DIG LINE CR      |0|189.9|208.89|227.88|189.9|0|0
  5892/6 - FAIXA LINHA 1000                                   |0|8.6|9.46|10.32|8.6|0|0
  5893/3 - FAIXA LINHA 2000                                   |4|6.99|7.69|8.38|6.99|0|0
  5891/9 - FAIXA LINHA CRISTAL                                |0|11.9|13.09|14.28|11.9|0|0
  2201/9 - FECH.DE SEGURANCA MET.50 STAM                      |0|23.94|26.37|28.7|23.94|0|0
  7695/1 - FECH.ELETRICA CIL.40MM ABRE P/DENTRO BR STAM       |0|99.9|109.89|119.88|99.9|0|0
  7694/4 - FECH.ELETRICA CIL.40MM ABRE P/DENTRO GR STAM       |0|99.9|109.89|119.88|99.9|0|0
  1945/3 - FECHAD ROSETA 7955 QUAD                            |0|29.29|32.22|35.2|29.29|41.84|41.84
  7448/3 - FECHADURA 1008 PORTA BATER/CORRER STAM             |7|39.9|43.89|47.88|39.9|0|0
   502/9 - FECHADURA 1201 PARA PORTA DE ENROLAR STAM          |15|34.96|38.46|41.95|34.96|0|0
  6249/7 - FECHADURA 1801/10 STAM                             |33|61.9|68.09|74.28|61.9|0|0
  6250/3 - FECHADURA 1801/21 STAM                             |76|55.9|61.49|67.02|55.9|0|0
  6251/0 - FECHADURA 1820/10 STAM                             |99|55.9|61.49|67.08|55.9|0|0
  6252/7 - FECHADURA 1820/21 STAM                             |61|49.9|54.89|59.88|49.9|0|0
   499/2 - FECHADURA 2004/09 EXT VENEZA                       |10|22.44|24.68|26.9|22.44|28.96|28.96
   498/5 - FECHADURA 2006/06-09 BÉLGICA CR HELA               |0|35.7|39.27|42.84|35.7|0|0
   851/8 - FECHADURA 2008 CR CAIXA AC                         |0|21.9|24.09|26.3|21.9|26.7|26.7
   494/7 - FECHADURA 2008 CR CAIXA GRAFITE HELA               |296|36.9|40.59|44.28|36.9|0|0
   501/2 - FECHADURA 2010/06-09 COIMBRA CR                    |      41- |35.9|39.49|43.08|35.9|0|0
   495/4 - FECHADURA 901 PORTA DE CORRER STAM                 |16|29.93|32.9|35.88|29.93|0|0
  1386/4 - FECHADURA BICO DE PAPAGAIO 3F                      |0|23.42|25.76|28.1|23.42|32.3|32.3
  2422/8 - FECHADURA DE SEGURANCA MET.50 STAM                 |46|39.9|43.89|47.88|39.9|0|0
  1731/2 - FECHADURA DE SEGURANÇA TETRA 50                    |0|20.93|23.02|25.1|20.93|27.9|27.9
  1325/3 - FECHADURA DE SEGURANÇA TETRA 70                    |0|23.07|25.38|27.7|23.07|26.36|26.36
  1604/9 - FECHADURA ELETRICA                                 |3|150.5|165.74|180.98|150.5|0|0
  1204/1 - FECHADURA MET. 50 3F                               |0|20.8|22.88|25|20.8|0|0
  1387/1 - FECHADURA MET. 70 STAM                             |6|41|45.1|49.2|41|0|0
  2243/9 - FECHADURA MET.50 STAM                              |       9- |38.9|42.79|46.68|38.9|0|0
  1385/7 - FECHADURA P/ ALUM. STAM                            |36|37.8|41.57|45.4|37.8|0|0
  1203/4 - FECHADURA P/ PORTÃO 3F                             |     224- |19.46|21.41|23.4|19.46|0|0
  6253/4 - FECHADURA P/PORTAO C/PROLONGADOR STAM              |46|45.9|50.49|55.08|45.9|0|0
  2242/2 - FECHADURA P/PORTAO STAM                            |398|44.9|49.39|53.88|44.9|0|0
  4703/6 - FECHADURA P/PORTAO TETRA STAM                      |40|59.9|65.89|71.88|59.9|0|0
  1205/8 - FECHADURA ROSETA 1855                              |      87- |27.03|29.73|32.4|27.03|38.62|38.62
  1207/2 - FECHADURA ROSETA 7755                              |0|24.72|27.19|29.7|24.72|0|0
  1206/5 - FECHADURA ROSETA 7955                              |25|29.29|32.22|35.2|29.29|41.84|41.84
   624/8 - FECHADURA TETRA MADRID                             |0|39.31|43.24|47.2|39.31|0|0
  2406/8 - FECHO 1/2 LUA ALUM DIREITO BRILHO                  |32|2.75|3.03|3.3|2.75|0|0
  1225/6 - FECHO AUTOMATICO CENTRAL CROMADO                   |      18- |6.76|7.44|8.1|6.76|0|0
   136/6 - FECHO C P CADEADO BIEHL 4                          |7|6.25|6.88|7.5|6.25|0|0
   139/7 - FECHO C/P CADEADO BIEHL 5                          |3|6.91|7.6|8.3|6.91|0|0
   140/3 - FECHO C/P CADEADO BIEHL 6                          |     274- |7.71|8.48|9.3|7.71|0|0
  2410/5 - FECHO CENTRAL BRILHO                               |17|6.5|7.15|7.8|6.5|0|0
   141/0 - FECHO REDONDO BIEHL 4                              |44|2.85|3.14|3.4|2.85|0|0
   142/7 - FECHO REDONDO BIEHL 5                              |      55- |3.5|3.85|4.2|3.5|0|0
   143/4 - FECHO REDONDO BIEHL 6                              |4|4.4|4.84|5.3|4.4|0|0
  6716/4 - FELTRO QUADRADO 30MM PRETO CART2                   |3|4.2|4.62|5.04|4.2|0|0
  6717/1 - FELTRO REDONDO 20MM PRETO CART                     |23|4.2|4.62|5.04|4.2|0|0
  6925/0 - FERRO SOLDA 25W 110V                               |1|38.2|42.02|45.84|38.2|0|0
  3350/3 - FERRO SOLDA 40W 110V                               |0|39.8|43.65|47.72|39.8|0|0
  4472/1 - FERRO SOLDA 60W 110V                               |       2- |30.87|33.95|37|30.87|0|0
  7838/2 - FERRO SOLDA 70W 110V                               |0|34.9|38.39|41.88|34.9|0|0
  2198/2 - FERRO U                                            |0|9|9.9|10.8|9|12|12
  1342/0 - FERRO U 25X25_16                                   |      20- |37.44|41.18|44.93|37.44|0|0
  1410/6 - FERRO U 25X25_16 GALV                              |0|27.24|29.96|32.7|27.24|0|0
   431/2 - FERRO U 25X25_18                                   |      12- |28.2|31.02|33.84|28.2|0|0
  1036/8 - FERRO U 28 X 28_18                                 |14|33.79|37.17|40.55|33.79|0|0
  1919/4 - FERRO U 28X28_16                                   |39|42.9|47.19|51.48|42.9|0|0
  1411/3 - FERRO U 28X28_16 GALV.                             |1|31.17|34.29|37.4|31.17|0|0
  7333/2 - FERROBRAX 3,6L BRANCO                              |17|81.9|90.09|98.28|81.9|0|0
  6634/1 - FERROLACK 0,9L BRANCO                              |4|33.99|37.32|40.65|33.99|0|0
  6178/0 - FERROLACK 3,6L AZUL DEL REY                        |9|97.5|107.25|117|97.5|0|0
  1797/8 - FERROLACK 3,6L BRANCO                              |64|97.5|107.25|117|97.5|0|0
  1784/8 - FERROLACK 3,6L CINZA                               |     153- |97.5|107.25|117|97.5|0|0
  1785/5 - FERROLACK 3,6L PRETO                               |21|97.5|107.25|117|97.5|0|0
  1786/2 - FERROLACK 3,6L VERDE FOLHA                         |5|97.5|107.25|117|97.5|0|0
  1817/3 - FERROLHO 10"                                       |     146- |10.55|11.61|12.7|10.55|0|0
  1818/0 - FERROLHO 12"                                       |       5- |12.64|13.9|15.2|12.64|0|0
  1819/7 - FERROLHO 14                                        |       1- |13.55|14.91|16.3|13.55|0|0
  7898/6 - FERROLHO CHATO 3"                                  |0|2.99|3.28|3.58|2.99|0|0
  7899/3 - FERROLHO CHATO 4"                                  |0|3.6|3.96|4.32|3.6|0|0
  3955/0 - FIGURA PAPAI NOEL ILUMINADO VERMELHO               |6|89.9|98.89|107.9|89.9|0|0
  3956/7 - FIGURA PAPAI NOEL NA LUA ILUMINADO VERMELHO        |4|61.9|68.09|74.3|61.9|0|0
  4203/1 - FILITO P/REBOCO                                    |1075|4.79|4.79|4.79|3.99|0|0
  7734/7 - FILITO RIO                                         |0|4.99|5.49|5.99|4.99|0|0
  3491/3 - FILTRO AGUA/TORN ACQUA BELLA CR                    |0|99.9|109.89|119.9|99.9|0|0
  2467/9 - FILTRO DE LINHA 6 TOM. ECO PRETO BIVOLT            |8|32.8|36.08|39.36|32.8|0|0
  2470/9 - FILTRO DE LINHA 6 TOM. PROTETOR MARROM             |       3- |29.34|32.27|35.2|29.34|0|0
  2466/2 - FILTRO DE LINHA 6 TOM.ECO CINZA BIVOLT             |      25- |43.4|47.74|52.08|43.4|0|0
  2471/6 - FILTRO DE LINHA 6 TOM.PROTETOR AZUL 127V           |       3- |29.34|32.27|35.2|29.34|0|0
  2469/3 - FILTRO DE LINHA 6 TOM.PROTETOR PRATA 127V          |       4- |29.34|32.27|35.2|29.34|0|0
  2468/6 - FILTRO DE LINHA 6 TOM.PROTETOR PRETO 127V          |      13- |29.34|32.27|35.2|29.34|0|0
  2472/3 - FILTRO DE LINHA 6 TOM.PROTETOR ROSA 127V           |       6- |29.34|32.27|35.2|29.34|0|0
   323/0 - FILTRO DE LUZ TONALIDADE 10                        |280|3.14|3.47|3.8|3.14|0|0
   372/8 - FILTRO DE LUZ TONALIDADE 12                        |163|2.98|3.27|3.6|2.98|0|0
   373/5 - FILTRO DE LUZ TONALIDADE 14                        |30|2.59|2.85|3.1|2.59|0|0
   374/2 - FILTRO DE LUZ TRANSPARENTE                         |260|1.8|1.98|2.2|1.8|0|0
  7929/7 - FILTRO ENT CX DAGUA 9 3/4 ROSCA 3/4 BR             |0|149.9|164.89|179.88|149.9|0|0
  3478/4 - FILTRO OCULOS MACARIQUEIRO                         |94|2.2|2.42|2.6|2.2|0|0
  6714/0 - FINCAPINO CAL 22 C VM P5                           |1600|0.4|0.44|0.48|0.4|0|0
   919/5 - FIO ANTICHAMA 750V 10,0MM BRANCO                   |      73- |3.2|3.52|3.8|3.2|0|0
   937/9 - FIO ANTICHAMA 750V 10,0MM PRETO                    |0|3.2|3.52|3.8|3.2|0|0
   918/8 - FIO ANTICHAMA 750V 10,0MM VERMELHO                 |0|3.2|3.52|3.8|3.2|0|0
   930/0 - FIO ANTICHAMA 750V 2,50MM BRANCO                   |      72- |0.67|0.74|0.8|0.67|0|0
   928/7 - FIO ANTICHAMA 750V 2,50MM PRETO                    |0|0.67|0.74|0.8|0.67|0|0
   929/4 - FIO ANTICHAMA 750V 2,50MM VERMELHO                 |0|0.67|0.74|0.8|0.67|0|0
   933/1 - FIO ANTICHAMA 750V 4,00MM BRANCO                   |      39- |1.05|1.16|1.3|1.05|0|0
   931/7 - FIO ANTICHAMA 750V 4,00MM PRETO                    |47|1.05|1.16|1.3|1.05|0|0
   932/4 - FIO ANTICHAMA 750V 4,00MM VERMELHO                 |      77- |1.05|1.16|1.3|1.05|0|0
   936/2 - FIO ANTICHAMA 750V 6,00MM BRANCO                   |0|1.54|1.69|1.9|1.54|0|0
   934/8 - FIO ANTICHAMA 750V 6,00MM PRETO                    |0|1.54|1.69|1.9|1.54|0|0
   935/5 - FIO ANTICHAMA 750V 6,00MM VERMELHO                 |0|1.54|1.69|1.9|1.54|0|0
  2782/3 - FIO CABINHO 1,50MM BR                              |0|0.61|0.67|0.7|0.61|0|0
  2783/0 - FIO CABINHO 1,50MM PR                              |0|0.61|0.67|0.7|0.61|0|0
  2784/7 - FIO CABINHO 1,50MM VERM.                           |0|0.61|0.67|0.7|0.61|0|0
  3102/8 - FIO CABINHO 10,0MM BR                              |0|3.63|3.99|4.4|3.63|0|0
  2785/4 - FIO CABINHO 10,0MM PR                              |0|4.15|4.57|5|4.15|0|0
  2786/1 - FIO CABINHO 2,50MM BR                              |0|0.89|0.98|1.1|0.89|0|0
  2787/8 - FIO CABINHO 2,50MM PR                              |0|0.89|0.98|1.1|0.89|0|0
  2788/5 - FIO CABINHO 2,50MM VERM.                           |0|0.89|0.98|1.1|0.89|0|0
  2789/2 - FIO CABINHO 4,00MM BR                              |0|1.6|1.76|1.9|1.6|0|0
  2790/8 - FIO CABINHO 4,00MM PR                              |0|1.6|1.76|1.9|1.6|0|0
  2791/5 - FIO CABINHO 4,0MM VERM.                            |0|1.6|1.76|1.9|1.6|0|0
  2792/2 - FIO CABINHO 6,00MM BR                              |0|2.31|2.54|2.8|2.31|0|0
  2793/9 - FIO CABINHO 6,00MM PR                              |0|2.31|2.54|2.8|2.31|0|0
  3100/4 - FIO CABINHO PARALELO 2X1,50MM BRANCO               |0|1.06|1.16|1.3|1.06|0|0
  3101/1 - FIO CABINHO PARALELO 2X2,50MM BRANCO               |0|1.69|1.86|2|1.69|0|0
  4019/8 - FIO CHUMBO 2 X 2,50MM                              |0|2.6|2.86|3.1|2.6|0|0
  4020/4 - FIO CHUMBO 2 X 4MM                                 |157|3.92|4.32|4.7|3.92|0|0
  7357/8 - FIO CORTADOR GRAMA RED 2,0MM 28M 100G              |2|21.56|23.74|25.92|21.56|0|0
  7740/8 - FIO FLEX 750V 1,50MM BRANCO 100M                   |0|69.9|76.89|83.88|69.9|0|0
  7739/2 - FIO FLEX 750V 1,50MM PRETO 100M                    |0|69.9|76.89|83.88|69.9|0|0
  7845/0 - FIO FLEX 750V 1,50MM VERM 100M                     |0|69.9|76.89|83.88|69.9|0|0
  7741/5 - FIO FLEX 750V 10,0MM BRANCO 100M                   |0|459.9|505.89|551.88|459.9|0|0
  6861/1 - FIO FLEX 750V 10,0MM PRETO 100M                    |4|459.9|505.89|551.88|459.9|0|0
  6862/8 - FIO FLEX 750V 2,50MM BRANCO 100M                   |7|113.88|113.88|113.88|94.9|0|0
  6863/5 - FIO FLEX 750V 2,50MM PRETO 100M                    |0|113.88|113.88|113.88|94.9|0|0
  6864/2 - FIO FLEX 750V 2,50MM VERM 100M                     |10|95.88|95.88|95.88|79.9|0|0
  6865/9 - FIO FLEX 750V 4,00MM BRANCO 100M                   |       1- |179.9|197.89|215.88|179.9|0|0
  6866/6 - FIO FLEX 750V 4,00MM PRETO 100M                    |1|179.9|197.89|215.88|179.9|0|0
  6867/3 - FIO FLEX 750V 6,00MM BRANCO 100M                   |1|269.9|296.89|323.88|269.9|0|0
  6868/0 - FIO FLEX 750V 6,00MM PRETO 100M                    |1|269.9|296.89|323.88|269.9|0|0
  5353/2 - FIO FLEXIVEL 750V 1,50MM AZUL                      |162|0.8|0.88|0.96|0.8|0|0
  1954/5 - FIO FLEXIVEL 750V 1,50MM BRANCO                    |12|0.8|0.88|0.96|0.8|0|0
  2431/0 - FIO FLEXIVEL 750V 1,50MM PRETO                     |381|0.8|0.88|0.96|0.8|0|0
  5352/5 - FIO FLEXIVEL 750V 1,50MM VERDE                     |447|0.8|0.88|0.96|0.8|0|0
  2430/3 - FIO FLEXIVEL 750V 1,50MM VERMELHO                  |406|0.8|0.88|0.96|0.8|0|0
  5505/5 - FIO FLEXIVEL 750V 10,0MM AZUL                      |164|5.41|5.95|6.49|5.41|0|0
   915/7 - FIO FLEXIVEL 750V 10,0MM BRANCO                    |1674|5.41|5.95|6.49|5.41|0|0
   913/3 - FIO FLEXIVEL 750V 10,0MM PRETO                     |402|5.41|5.94|6.49|5.41|0|0
   914/0 - FIO FLEXIVEL 750V 10,0MM VERMELHO                  |822|5.41|5.95|6.49|5.41|0|0
   922/5 - FIO FLEXIVEL 750V 2,50MM AMARELA                   |0|0.63|0.69|0.8|0.63|0|0
